id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
31510,15755,31511,655,763,29278000,2979,7,10,74
31511,15755,31510,763,655,70720000,1708,4,0,61
31512,15756,31513,353,3605,50388000,4825,7,0,43
31513,15756,31512,3605,353,49612000,4628,4,0,11
31514,15757,31515,2995,1757,84550000,4264,8,10,66
31515,15757,31514,1757,2995,15449000,2651,9,0,42
31516,15758,31517,1475,3117,49027000,2305,7,0,74
31517,15758,31516,3117,1475,50972000,3325,3,0,63
31518,15759,31519,22,3117,67796000,2034,9,0,12
31519,15759,31518,3117,22,32203000,2313,4,100,17
31520,15760,31521,27,3117,29579000,2193,1,0,30
31521,15760,31520,3117,27,70421000,3569,2,0,79
31522,15761,31523,2841,3117,73341000,1467,9,10,44
31523,15761,31522,3117,2841,26656000,3242,7,0,26
31524,15762,31525,907,3594,8209000,2296,3,100,34
31525,15762,31524,3594,907,91789000,2103,6,10,18
31526,15763,31527,474,3117,67148000,1753,6,10,58
31527,15763,31526,3117,474,32851000,1138,3,1000,91
31528,15764,31529,3606,805,33813000,4923,4,0,97
31529,15764,31528,805,3606,66188000,1551,5,0,34
31530,15765,31531,87,1940,38213000,2889,5,0,72
31531,15765,31530,1940,87,61787000,2386,5,0,44
31532,15766,31533,476,3117,67173000,1339,8,10,59
31533,15766,31532,3117,476,32828000,3028,3,0,95
31534,15767,31535,520,3117,82604000,2228,9,0,45
31535,15767,31534,3117,520,17396000,1513,6,10,65
31536,15768,31537,3245,3117,79498000,1954,7,0,33
31537,15768,31536,3117,3245,20501000,4876,1,10,26
31538,15769,31539,327,3117,99629000,2674,9,0,29
31539,15769,31538,3117,327,370000,2676,4,1000,40
31540,15770,31541,3117,376,61573000,1204,9,0,42
31541,15770,31540,376,3117,38424000,1184,8,0,37
31542,15771,31543,228,1259,79338000,2256,5,0,33
31543,15771,31542,1259,228,20662000,1455,8,10,40
31544,15772,31545,150,2936,44203000,3735,3,0,69
31545,15772,31544,2936,150,55796000,2625,9,10,11
31546,15773,31547,63,2936,7756000,1888,5,0,40
31547,15773,31546,2936,63,92245000,2612,1,0,41
31548,15774,31549,58,2936,29831000,1514,5,0,25
31549,15774,31548,2936,58,70167000,1291,4,10,83
31550,15775,31551,177,2938,511000,1065,8,0,10
31551,15775,31550,2938,177,99488000,3670,9,0,76
31552,15776,31553,3594,3467,21347000,4360,1,0,67
31553,15776,31552,3467,3594,78652000,1759,2,0,20
31554,15777,31555,907,3594,29091000,4382,3,0,82
31555,15777,31554,3594,907,70908000,2065,7,0,81
31556,15778,31557,3594,1474,53819000,3238,9,100,31
31557,15778,31556,1474,3594,46180000,2510,2,0,65
31558,15779,31559,3576,1324,91866000,2217,8,0,40
31559,15779,31558,1324,3576,8134000,3392,4,1000,17
31560,15780,31561,3576,1971,84818000,1945,3,0,85
31561,15780,31560,1971,3576,15180000,1116,4,0,40
31562,15781,31563,3576,400,6265000,1345,7,0,39
31563,15781,31562,400,3576,93736000,4613,4,0,60
31564,15782,31565,3576,77,25058000,4791,8,0,97
31565,15782,31564,77,3576,74943000,1549,5,0,95
31566,15783,31567,1137,2829,4099000,3596,4,10,15
31567,15783,31566,2829,1137,95901000,1409,6,0,64
31568,15784,31569,3576,520,95223000,2213,8,0,27
31569,15784,31568,520,3576,4776000,2321,6,0,42
31570,15785,31571,3576,805,37106000,3663,1,0,67
31571,15785,31570,805,3576,62895000,3099,6,10,18
31572,15786,31573,3576,714,39130000,3500,1,1000,21
31573,15786,31572,714,3576,60868000,2035,8,0,70
31574,15787,31575,3576,1986,19426000,4574,7,0,50
31575,15787,31574,1986,3576,80574000,4673,3,0,35
31576,15788,31577,3576,556,6560000,2213,4,0,82
31577,15788,31576,556,3576,93442000,1013,4,0,52
31578,15789,31579,3576,1731,32708000,3625,6,0,45
31579,15789,31578,1731,3576,67293000,3606,9,0,46
31580,15790,31581,3576,24,89230000,3256,4,0,81
31581,15790,31580,24,3576,10769000,1945,9,1000,45
31582,15791,31583,3576,79,63888000,4749,3,0,16
31583,15791,31582,79,3576,36111000,3760,7,0,49
31584,15792,31585,2640,3576,8964000,2450,2,0,15
31585,15792,31584,3576,2640,91036000,3219,8,100,86
31586,15793,31587,3576,2057,89535000,4219,6,0,27
31587,15793,31586,2057,3576,10464000,3163,2,0,73
31588,15794,31589,3576,1886,91531000,1445,6,10,45
31589,15794,31588,1886,3576,8469000,4217,6,0,65
31590,15795,31591,263,2687,57450000,4191,1,1000,42
31591,15795,31590,2687,263,42550000,1382,9,0,53
31592,15796,31593,54,2471,36513000,2052,6,10,11
31593,15796,31592,2471,54,63485000,1783,6,0,93
31594,15797,31595,3576,332,82939000,4550,7,0,60
31595,15797,31594,332,3576,17061000,4174,2,0,18
31596,15798,31597,3576,177,61845000,1331,9,1000,78
31597,15798,31596,177,3576,38154000,2102,5,1000,49
31598,15799,31599,3576,130,89359000,2014,4,10,47
31599,15799,31598,130,3576,10642000,1645,1,0,15
31600,15800,31601,1924,282,70984000,4408,4,10,51
31601,15800,31600,282,1924,29016000,2116,2,1000,99
31602,15801,31603,1924,326,32402000,3336,8,10,15
31603,15801,31602,326,1924,67599000,2064,5,0,55
31604,15802,31605,54,1924,40064000,2528,9,0,19
31605,15802,31604,1924,54,59935000,3929,3,0,63
31606,15803,31607,1115,3593,250000,2980,4,10,55
31607,15803,31606,3593,1115,99749000,4147,6,0,28
31608,15804,31609,1501,1940,84434000,4548,8,0,57
31609,15804,31608,1940,1501,15566000,3381,7,0,96
31610,15805,31611,3576,2010,54397000,4496,4,0,23
31611,15805,31610,2010,3576,45603000,2539,3,1000,25
31612,15806,31613,3187,3525,89169000,3495,9,100,18
31613,15806,31612,3525,3187,10830000,3908,1,0,60
31614,15807,31615,1940,400,55607000,2180,7,1000,30
31615,15807,31614,400,1940,44394000,3346,4,0,19
31616,15808,31617,3607,177,27596000,4862,7,0,93
31617,15808,31616,177,3607,72403000,1008,4,0,12
31618,15809,31619,3587,3542,47485000,1062,8,10,30
31619,15809,31618,3542,3587,52514000,2663,3,10,11
31620,15810,31621,2254,77,82338000,2783,6,10,25
31621,15810,31620,77,2254,17662000,1242,9,0,39
31622,15811,31623,342,3608,21782000,1389,7,10,46
31623,15811,31622,3608,342,78219000,2517,3,0,30
31624,15812,31625,739,344,6784000,2054,8,0,90
31625,15812,31624,344,739,93217000,3198,4,0,49
31626,15813,31627,3576,265,89392000,2652,2,100,33
31627,15813,31626,265,3576,10608000,1328,2,0,63
31628,15814,31629,3609,177,66745000,3117,9,0,30
31629,15814,31628,177,3609,33254000,3038,3,0,28
31630,15815,31631,2687,177,38839000,4211,6,0,90
31631,15815,31630,177,2687,61160000,1627,7,0,15
31632,15816,31633,263,227,33110000,1385,4,1000,33
31633,15816,31632,227,263,66890000,2341,5,10,38
31634,15817,31635,3115,177,64512000,2101,1,0,56
31635,15817,31634,177,3115,35489000,1877,3,1000,23
31636,15818,31637,177,151,95787000,4833,6,0,89
31637,15818,31636,151,177,4213000,4876,8,0,22
31638,15819,31639,76,3082,16906000,1570,7,100,90
31639,15819,31638,3082,76,83095000,2117,9,0,67
31640,15820,31641,3464,466,27099000,2083,1,0,59
31641,15820,31640,466,3464,72901000,2925,1,0,32
31642,15821,31643,189,177,26890000,1637,4,0,81
31643,15821,31642,177,189,73110000,4772,3,0,27
31644,15822,31645,2515,177,8390000,4923,9,0,79
31645,15822,31644,177,2515,91611000,2221,9,0,50
31646,15823,31647,177,151,87371000,3408,4,10,80
31647,15823,31646,151,177,12629000,4935,7,0,75
31648,15824,31649,177,151,37411000,2009,1,0,50
31649,15824,31648,151,177,62589000,2777,1,0,32
31650,15825,31651,76,3082,95859000,4169,1,10,45
31651,15825,31650,3082,76,4141000,3600,6,0,37
31652,15826,31653,263,177,28257000,3180,2,0,32
31653,15826,31652,177,263,71743000,4786,3,0,38
31654,15827,31655,106,2,39415000,4290,4,0,95
31655,15827,31654,2,106,60585000,1981,3,0,67
31656,15828,31657,263,77,17810000,4461,1,0,38
31657,15828,31656,77,263,82191000,1857,8,10,35
31658,15829,31659,468,3610,31501000,4913,3,0,99
31659,15829,31658,3610,468,68499000,3105,8,0,95
31660,15830,31661,3133,3593,70312000,3122,1,100,30
31661,15830,31660,3593,3133,29687000,4351,1,0,25
31662,15831,31663,3611,3294,19990000,3298,7,10,87
31663,15831,31662,3294,3611,80009000,3537,1,0,96
31664,15832,31665,2568,43,88004000,2992,3,0,24
31665,15832,31664,43,2568,11997000,1770,9,0,28
31666,15833,31667,3576,2687,16622000,1249,1,10,31
31667,15833,31666,2687,3576,83379000,2744,7,1000,59
31668,15834,31669,3576,263,88976000,3742,9,10,16
31669,15834,31668,263,3576,11024000,1665,7,0,28
31670,15835,31671,2568,177,37678000,3242,4,0,17
31671,15835,31670,177,2568,62320000,4093,9,0,96
31672,15836,31673,2568,326,93529000,2751,7,0,15
31673,15836,31672,326,2568,6471000,4413,5,0,97
31674,15837,31675,3576,139,22717000,4951,7,0,48
31675,15837,31674,139,3576,77283000,2402,1,10,39
31676,15838,31677,3576,513,59794000,1523,8,10,95
31677,15838,31676,513,3576,40206000,3472,4,0,95
31678,15839,31679,2712,3576,8491000,4497,8,100,16
31679,15839,31678,3576,2712,91508000,3126,4,0,19
31680,15840,31681,869,3576,58438000,4302,4,10,83
31681,15840,31680,3576,869,41562000,4386,4,0,93
31682,15841,31683,3576,1685,80947000,2954,1,0,68
31683,15841,31682,1685,3576,19053000,3395,8,100,30
31684,15842,31685,3576,2087,66824000,1292,9,0,14
31685,15842,31684,2087,3576,33176000,1364,8,0,36
31686,15843,31687,3576,1940,99331000,4363,3,0,43
31687,15843,31686,1940,3576,669000,4387,9,0,10
31688,15844,31689,3576,92,31013000,3025,6,10,92
31689,15844,31688,92,3576,68985000,3510,4,0,65
31690,15845,31691,2103,3576,52495000,3701,8,0,56
31691,15845,31690,3576,2103,47504000,1376,8,0,89
31692,15846,31693,3576,63,40777000,1793,1,0,61
31693,15846,31692,63,3576,59222000,3990,1,0,70
31694,15847,31695,3576,1088,51442000,2956,1,0,55
31695,15847,31694,1088,3576,48558000,4026,6,0,66
31696,15848,31697,3576,1540,24062000,1225,1,0,93
31697,15848,31696,1540,3576,75937000,1146,3,10,31
31698,15849,31699,2485,130,97159000,2292,2,0,16
31699,15849,31698,130,2485,2839000,3564,4,0,66
31700,15850,31701,3612,2,96312000,1670,6,0,36
31701,15850,31700,2,3612,3687000,2305,2,1000,54
31702,15851,31703,3613,177,77630000,2186,9,0,25
31703,15851,31702,177,3613,22368000,2958,2,0,52
31704,15852,31705,352,3614,53018000,4700,6,0,87
31705,15852,31704,3614,352,46980000,2268,3,0,78
31706,15853,31707,763,2485,62632000,4363,1,0,76
31707,15853,31706,2485,763,37368000,4505,2,0,53
31708,15854,31709,739,3576,8526000,4983,7,0,77
31709,15854,31708,3576,739,91475000,1381,2,0,99
31710,15855,31711,979,3576,43903000,4130,4,10,84
31711,15855,31710,3576,979,56096000,2004,8,0,25
31712,15856,31713,2273,1915,98927000,2729,5,10,59
31713,15856,31712,1915,2273,1071000,1703,9,0,13
31714,15857,31715,3022,77,82233000,3509,7,0,33
31715,15857,31714,77,3022,17766000,3771,3,0,39
31716,15858,31717,979,3576,71293000,3701,4,0,18
31717,15858,31716,3576,979,28706000,3370,1,0,85
31718,15859,31719,46,3615,80855000,4292,2,10,46
31719,15859,31718,3615,46,19144000,2363,5,10,25
31720,15860,31721,621,3616,10592000,3101,9,10,89
31721,15860,31720,3616,621,89407000,3269,2,0,91
31722,15861,31723,130,3608,64529000,3492,2,10,71
31723,15861,31722,3608,130,35471000,1833,6,0,48
31724,15862,31725,1088,3608,46793000,3204,6,0,41
31725,15862,31724,3608,1088,53207000,2536,8,0,54
31726,15863,31727,3617,2191,77552000,2772,2,10,28
31727,15863,31726,2191,3617,22448000,3704,2,0,92
31728,15864,31729,3618,16,51074000,2931,8,0,49
31729,15864,31728,16,3618,48925000,4870,6,0,36
31730,15865,31731,282,2843,77551000,1728,9,0,13
31731,15865,31730,2843,282,22449000,4341,8,0,68
31732,15866,31733,3619,2956,3010000,2752,8,10,96
31733,15866,31732,2956,3619,96990000,4300,7,0,52
31734,15867,31735,3619,177,69353000,4045,1,0,97
31735,15867,31734,177,3619,30647000,4122,1,0,45
31736,15868,31737,977,3574,81118000,3895,2,0,61
31737,15868,31736,3574,977,18881000,3785,7,10,88
31738,15869,31739,3594,1474,70777000,2140,1,0,98
31739,15869,31738,1474,3594,29223000,1041,4,1000,80
31740,15870,31741,2583,3620,1514000,2498,7,10,46
31741,15870,31740,3620,2583,98486000,1704,8,0,48
31742,15871,31743,2615,2314,39999000,3017,8,0,95
31743,15871,31742,2314,2615,60001000,1443,9,0,42
31744,15872,31745,2314,332,77993000,1296,9,1000,34
31745,15872,31744,332,2314,22007000,4958,9,100,37
31746,15873,31747,2010,3445,20834000,3378,8,10,50
31747,15873,31746,3445,2010,79165000,1579,6,10,36
31748,15874,31749,3431,3621,76977000,2239,4,0,48
31749,15874,31748,3621,3431,23023000,2899,7,0,91
31750,15875,31751,3160,3504,72721000,3249,3,10,94
31751,15875,31750,3504,3160,27278000,4592,6,10,83
31752,15876,31753,3160,3504,86254000,3999,2,10,52
31753,15876,31752,3504,3160,13747000,4310,9,10,55
31754,15877,31755,3581,8,35170000,4865,1,0,77
31755,15877,31754,8,3581,64829000,2514,1,0,65
31756,15878,31757,1088,820,49968000,1721,6,0,55
31757,15878,31756,820,1088,50030000,1988,8,0,83
31758,15879,31759,184,3622,52672000,2746,1,10,25
31759,15879,31758,3622,184,47329000,2752,5,10,16
31760,15880,31761,1757,1205,93988000,2604,5,0,83
31761,15880,31760,1205,1757,6012000,2506,8,0,86
31762,15881,31763,468,2690,60094000,3631,6,0,69
31763,15881,31762,2690,468,39907000,3900,6,10,63
31764,15882,31765,263,1193,19399000,1917,3,100,64
31765,15882,31764,1193,263,80601000,2072,6,0,45
31766,15883,31767,349,3004,82962000,4992,8,0,98
31767,15883,31766,3004,349,17038000,1406,5,0,90
31768,15884,31769,3623,177,65985000,4123,1,0,79
31769,15884,31768,177,3623,34015000,1693,7,0,43
31770,15885,31771,3534,2010,39602000,2445,5,0,70
31771,15885,31770,2010,3534,60400000,3565,6,1000,51
31772,15886,31773,263,177,36954000,1373,1,0,14
31773,15886,31772,177,263,63045000,1611,8,0,11
31774,15887,31775,263,1608,22334000,4413,7,0,57
31775,15887,31774,1608,263,77666000,4175,2,10,51
31776,15888,31777,263,177,42606000,3353,8,10,25
31777,15888,31776,177,263,57393000,1207,4,1000,41
31778,15889,31779,263,1088,65156000,4336,6,1000,50
31779,15889,31778,1088,263,34842000,2418,4,1000,38
31780,15890,31781,2689,3608,66729000,3492,3,100,77
31781,15890,31780,3608,2689,33270000,2344,9,100,45
31782,15891,31783,194,3608,58210000,4746,4,10,81
31783,15891,31782,3608,194,41790000,3418,9,0,22
31784,15892,31785,2861,457,36292000,1625,5,0,79
31785,15892,31784,457,2861,63708000,1187,6,10,68
31786,15893,31787,3624,622,26276000,4342,3,0,45
31787,15893,31786,622,3624,73723000,2287,4,0,85
31788,15894,31789,3625,263,18731000,2945,3,1000,68
31789,15894,31788,263,3625,81266000,1351,2,0,27
31790,15895,31791,358,698,16060000,3720,6,0,59
31791,15895,31790,698,358,83939000,4582,4,0,66
31792,15896,31793,698,466,301000,3020,6,0,74
31793,15896,31792,466,698,99699000,1355,2,0,60
31794,15897,31795,698,359,59342000,4112,9,0,82
31795,15897,31794,359,698,40656000,2932,1,0,71
31796,15898,31797,698,192,65989000,3403,3,0,25
31797,15898,31796,192,698,34011000,1483,3,0,86
31798,15899,31799,2520,177,68144000,1397,9,0,85
31799,15899,31798,177,2520,31855000,4617,4,100,66
31800,15900,31801,2520,2687,22389000,4222,1,0,48
31801,15900,31800,2687,2520,77611000,1476,9,10,58
31802,15901,31803,968,77,96920000,3366,1,0,89
31803,15901,31802,77,968,3078000,1897,5,0,48
31804,15902,31805,3620,714,49803000,3051,2,100,52
31805,15902,31804,714,3620,50195000,1605,4,0,81
31806,15903,31807,54,3626,90716000,3527,8,0,36
31807,15903,31806,3626,54,9284000,4312,1,10,53
31808,15904,31809,326,3627,55778000,2793,9,10,33
31809,15904,31808,3627,326,44221000,4538,3,10,97
31810,15905,31811,2666,2656,55722000,1502,1,0,61
31811,15905,31810,2656,2666,44278000,1079,5,10,43
31812,15906,31813,54,3504,50291000,4119,4,10,44
31813,15906,31812,3504,54,49708000,2557,3,0,91
31814,15907,31815,46,3628,60763000,4222,6,0,33
31815,15907,31814,3628,46,39237000,2643,2,1000,30
31816,15908,31817,2038,2,66754000,1399,3,0,40
31817,15908,31816,2,2038,33246000,3603,5,0,16
31818,15909,31819,150,2297,63691000,3209,8,0,75
31819,15909,31818,2297,150,36310000,1840,2,100,19
31820,15910,31821,3594,1293,40274000,3730,9,0,95
31821,15910,31820,1293,3594,59724000,3921,4,0,86
31822,15911,31823,3623,820,1964000,1522,4,100,96
31823,15911,31822,820,3623,98036000,3770,8,0,98
31824,15912,31825,1786,2936,21207000,2492,7,0,32
31825,15912,31824,2936,1786,78792000,3043,6,0,73
31826,15913,31827,54,3623,47583000,3603,9,0,82
31827,15913,31826,3623,54,52417000,4318,5,0,95
31828,15914,31829,3623,3164,16270000,2624,6,0,59
31829,15914,31828,3164,3623,83729000,3327,8,0,90
31830,15915,31831,1130,2967,60027000,3259,4,0,37
31831,15915,31830,2967,1130,39973000,4173,6,0,52
31832,15916,31833,3623,282,79867000,2209,3,0,37
31833,15916,31832,282,3623,20132000,3048,1,10,54
31834,15917,31835,655,3629,2461000,4811,2,10,54
31835,15917,31834,3629,655,97538000,4745,8,1000,89
31836,15918,31837,46,3630,97473000,1762,2,0,40
31837,15918,31836,3630,46,2527000,3947,8,0,74
31838,15919,31839,46,234,77045000,1672,6,0,30
31839,15919,31838,234,46,22952000,2831,5,10,24
31840,15920,31841,263,2687,31464000,1363,6,0,70
31841,15920,31840,2687,263,68535000,4382,4,0,77
31842,15921,31843,3631,2,75658000,2198,1,0,39
31843,15921,31842,2,3631,24341000,1632,3,0,50
31844,15922,31845,698,219,88206000,4423,4,100,92
31845,15922,31844,219,698,11793000,4114,8,0,31
31846,15923,31847,698,77,76674000,1155,7,10,13
31847,15923,31846,77,698,23326000,3370,3,0,77
31848,15924,31849,698,263,96016000,1287,3,1000,46
31849,15924,31848,263,698,3982000,4403,5,0,17
31850,15925,31851,698,46,64368000,1587,4,0,10
31851,15925,31850,46,698,35631000,4863,9,10,70
31852,15926,31853,698,2520,65696000,4690,9,10,14
31853,15926,31852,2520,698,34303000,1525,7,10,83
31854,15927,31855,3632,151,18439000,2208,9,0,70
31855,15927,31854,151,3632,81560000,1946,1,0,95
31856,15928,31857,1777,2520,14554000,4437,9,0,93
31857,15928,31856,2520,1777,85445000,2765,1,0,21
31858,15929,31859,3633,355,27531000,4098,4,0,58
31859,15929,31858,355,3633,72466000,2892,1,0,21
31860,15930,31861,1642,3634,28830000,3330,4,10,15
31861,15930,31860,3634,1642,71170000,4131,7,0,99
31862,15931,31863,3217,3635,69129000,3354,6,0,36
31863,15931,31862,3635,3217,30869000,4101,3,0,76
31864,15932,31865,349,1833,58213000,4807,6,10,30
31865,15932,31864,1833,349,41787000,2396,8,0,96
31866,15933,31867,2901,1540,21223000,3432,5,0,11
31867,15933,31866,1540,2901,78777000,3031,8,0,10
31868,15934,31869,2687,1833,60530000,4719,4,0,58
31869,15934,31868,1833,2687,39470000,3988,2,1000,47
31870,15935,31871,698,1914,24291000,1106,8,10,50
31871,15935,31870,1914,698,75708000,2321,8,0,38
31872,15936,31873,698,250,19636000,2567,3,0,27
31873,15936,31872,250,698,80361000,3840,9,10,37
31874,15937,31875,698,76,71601000,4957,1,0,32
31875,15937,31874,76,698,28400000,3176,2,0,20
31876,15938,31877,3619,3074,67930000,1428,8,0,21
31877,15938,31876,3074,3619,32070000,4896,3,10,90
31878,15939,31879,698,76,18268000,2022,2,0,33
31879,15939,31878,76,698,81732000,1620,4,0,86
31880,15940,31881,1540,384,14698000,2496,6,0,83
31881,15940,31880,384,1540,85302000,3720,3,0,54
31882,15941,31883,2653,3619,63999000,4501,3,10,81
31883,15941,31882,3619,2653,36002000,4953,3,10,89
31884,15942,31885,3586,77,13911000,3421,8,100,11
31885,15942,31884,77,3586,86090000,2144,5,0,81
31886,15943,31887,1540,3591,33508000,4061,5,1000,23
31887,15943,31886,3591,1540,66491000,2699,2,10,27
31888,15944,31889,54,3634,78811000,3322,9,0,10
31889,15944,31888,3634,54,21188000,4134,6,10,64
31890,15945,31891,46,3115,5501000,4928,3,0,40
31891,15945,31890,3115,46,94498000,3494,2,0,22
31892,15946,31893,346,3285,84091000,3046,9,0,69
31893,15946,31892,3285,346,15909000,1853,7,0,90
31894,15947,31895,698,1710,61504000,4153,2,0,77
31895,15947,31894,1710,698,38496000,1463,6,10,81
31896,15948,31897,346,3285,45875000,4628,6,0,44
31897,15948,31896,3285,346,54125000,2485,1,0,75
31898,15949,31899,3626,3169,55562000,1289,3,0,16
31899,15949,31898,3169,3626,44439000,1566,7,0,76
31900,15950,31901,3285,282,78134000,2842,7,0,68
31901,15950,31900,282,3285,21864000,2529,3,0,41
31902,15951,31903,3115,3285,91011000,2875,5,10,31
31903,15951,31902,3285,3115,8988000,1835,2,10,52
31904,15952,31905,3450,3285,3286000,4218,6,0,79
31905,15952,31904,3285,3450,96713000,4338,1,0,73
31906,15953,31907,3115,3636,89858000,2254,8,0,83
31907,15953,31906,3636,3115,10140000,2543,2,0,41
31908,15954,31909,1777,3637,41990000,1219,8,0,92
31909,15954,31908,3637,1777,58009000,3035,4,0,33
31910,15955,31911,2520,3637,87475000,3095,3,0,78
31911,15955,31910,3637,2520,12524000,1267,6,0,66
31912,15956,31913,468,282,46428000,1828,4,0,16
31913,15956,31912,282,468,53570000,4753,9,0,54
31914,15957,31915,468,3164,78234000,1265,5,0,82
31915,15957,31914,3164,468,21764000,3904,9,0,65
31916,15958,31917,1777,248,29985000,3920,4,10,78
31917,15958,31916,248,1777,70014000,2158,8,0,24
31918,15959,31919,1115,3285,11775000,3968,6,0,63
31919,15959,31918,3285,1115,88224000,1737,2,0,92
31920,15960,31921,3545,457,13894000,1163,7,0,68
31921,15960,31920,457,3545,86105000,4031,6,0,93
31922,15961,31923,263,3626,37927000,3702,2,0,57
31923,15961,31922,3626,263,62073000,2139,7,0,82
31924,15962,31925,468,263,48510000,2132,5,0,31
31925,15962,31924,263,468,51489000,2389,3,0,28
31926,15963,31927,1475,3627,81476000,1054,5,0,15
31927,15963,31926,3627,1475,18523000,4254,3,0,81
31928,15964,31929,3638,3049,42720000,4115,1,10,49
31929,15964,31928,3049,3638,57281000,4281,3,0,31
31930,15965,31931,3639,345,42380000,1128,3,0,49
